name,url,category,brand,specifications,prices,image_links,features,needs
Màn hình Lenovo L22I-4A 22 inch 67AEKACBVN,https://cellphones.com.vn/man-hinh-lenovo-l22i-4a-22-inch-67aekacbvn.html,màn hình,Lenovo,"{'Tần số quét': '75 Hz', 'Thời gian phản hồi': '4ms', 'Tỉ lệ màn hình': '16:9', 'Độ sáng': '250 cd/m²', 'Độ phủ màu ': '99% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '1920 x 1080 pixels, 102 dpi', 'Kiểu màn hình': 'Màn hình phẳng', 'Kích thước thực tế (bao gồm viền)': '22 inches', 'Kích thước hiển thị': '21.5 inch', 'Cổng kết nối': '1x HDMI 1.4, 1x VGA', 'Nghiêng': 'Có', 'Treo tường': '100 x 100 mm', 'Độ tương phản động': '1000:1', 'Góc nhìn': '178° / 178°', 'Công suất tiêu thụ': '15.3 W (Điển hình)  / 21 W (Tối đa)', 'Hệ thống âm thanh': '3W x 2', 'Công nghệ màn hình': ['Màn hình chống chói', 'TÜV Low Blue Light', 'Eyesafe 2.0'], 'Tính năng màn hình': 'Hạn chế ánh sáng xanh, Chống chói, AMD FreeSync', 'Kích thước': ['Có chân đế: 488.0 x 178.9 x 407.3 mm', ' Không có chân đế: 488.0 x 41.0 x 297.3 mm'], 'Trọng lượng': ['Có chân đế: 2.9 kg', ' Không có chân đế: 2.3 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/_/m_n_h_nh_lenovo_l22i-4a_22_inch_67aekacbvn_-_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/_/m_n_h_nh_lenovo_l22i-4a_22_inch_67aekacbvn_-_2_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/_/m_n_h_nh_lenovo_l22i-4a_22_inch_67aekacbvn_-_3_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_35__8_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_33__8_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_34__7_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_36__6_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_37__6_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_38__6_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_40__6_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_39__6_1.png']","['Màn hình kích thước 22 inch, phù hợp cho không gian làm việc vừa phải và góc nhìn thoải mái.', 'Với độ phân giải Full HD cung cấp hình ảnh sắc nét và chi tiết cho các tác vụ hàng ngày như làm việc văn phòng, duyệt web và giải trí.', 'Tấm nền IPS cho góc nhìn rộng và màu sắc chân thực, giúp người dùng có thể nhìn rõ nội dung từ nhiều góc độ khác nhau mà không bị biến dạng màu.', 'Tần số quét 75Hz mang lại trải nghiệm xem mượt mà, đặc biệt hữu ích khi xem video hoặc chơi game.', 'Màn hình được tích hợp loa, cung cấp âm thanh mà không cần thêm thiết bị ngoại vi.']",['Văn phòng']
Màn hình MSI Modern MD272QP Ultramarine 27 inch,https://cellphones.com.vn/man-hinh-msi-modern-md272qp-ultramarine-27-inch.html,màn hình,MSI,"{'Tần số quét': '75 Hz', 'Thời gian phản hồi': '4ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản tĩnh': '1000:1', 'Độ sáng': '300 cd/m2', 'Góc nhìn': '178°(H) / 178°(V)', 'Số lượng màu': '16.7 triệu màu', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '2560 x 1440 pixels', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': ['1x HDMI 1.4', ' 1x DISPLAYPORT 1.2', ' USB TYPE C ( xuất hình, PD 65W )', ' HEADPHONE-OUT'], 'Kích thước màn hình': '27 inches', 'Treo tường': '75 x 75 mm', 'Tiện ích': 'Chống chói, AMD FreeSync', 'Kích thước': ['Không có chân đế: 613.5 x 72 x 362.5 mm', 'Có chân đế: 613.5 x 200.81 x 401.5 mm'], 'Trọng lượng': '5.85 kg'}",[],"['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch-10.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_7_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_3_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_4_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_2_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_1_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_5_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-msi-modern-md272qp-ultramarine-27-inch_6_.png']","['Công nghệ chống nháy màn hình tân tiến, hình ảnh cũng được hiển thị ổn định hơn.', 'Tần số quét 75Hz hình ảnh mượt mà và sắc nét, hạn chế tình trạng bị mờ, nhòe khi thay đổi giữa các khung hình trên màn.', 'Thiết kế 3 viền siêu mỏng mang tới người dùng trải nghiệm hình ảnh tràn viền kích thích thị giác, chân thực hơn.', 'Sở hữu độ phủ màu cao hạn chế tối đa hiển thị sai lệch màu sắc, chất lượng hình ảnh trên chiếc màn hình này là cực kì ấn tượng.']",['Văn phòng']
Màn hình AOC 24B1XH5 24 inch,https://cellphones.com.vn/man-hinh-aoc-24b1xh5-24-inch.html,màn hình,AOC,"{'Kích thước thực tế (bao gồm viền)': '24 inches', 'Kiểu màn hình': 'Màn hình phẳng', 'Tấm nền': 'IPS', 'Tỉ lệ màn hình': '16:9', 'Tần số quét': '75 Hz', 'Thời gian phản hồi': '8ms', 'Số lượng màu': '16.7 triệu', 'Độ phủ màu ': 'NTSC 87%  / sRGB 101%', 'Độ sáng': '250 cd/m²', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ tương phản tĩnh': '1000 : 1', 'Độ tương phản động': '20 Million : 1', 'Công nghệ màn hình': ['Flicker-Free giảm nhấp nháy', ' AOC Low Blue Mode giảm ánh sáng xanh bước sóng ngắn'], 'Treo tường': '75 x 75 mm', 'Độ phân giải màn hình': '1920 x 1080', 'Cổng kết nối': 'VGA × 1, HDMI 1.4 × 1', 'Tính năng màn hình': 'Hạn chế ánh sáng xanh, Chống chói, Màn hình thông minh, Chống nháy', 'Tiện ích': 'Phần mềm Screen + đi kèm chia tách không gian làm việc của PC thành bốn khu vực riêng', 'Công suất tiêu thụ': '20W', 'Kích thước': ['Có chân đế: 419.9 (H) × 540.8 (W) × 186.8 (D) mm', 'Không có chân đế: 320.7 (H) × 540.8 (W) × 37.1 (D) mm'], 'Trọng lượng': ['Có chân đế: 2.73 kg', 'Không chân đế: 2.38 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t230310.540.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t230348.320.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t230317.621.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t230337.581.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t230357.686.png']","['Tấm nền IPS đem tời hình ảnh sống động và màu sắc chân thật', 'Công nghệ Flicker-Free giúp giảm tình trạng nhấp nháy màn hình', 'AOC Low Blue Mode hạn chế ánh sáng xanh giúp bảo vệ mắt', 'Phần mềm Screen + đi kèm chia không gian làm việc thông minh', 'Kích thước 24"", thiết kế siêu mỏng tạo phong cách cho góc làm việc']",['Văn phòng']
Màn hình Gaming AOC 24G2SP 24 inch,https://cellphones.com.vn/man-hinh-gaming-aoc-24g2sp-24-inch.html,màn hình,AOC,"{'Tần số quét': '165 Hz', 'Thời gian phản hồi': '1ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản động': '80 Million : 1', 'Độ tương phản tĩnh': '1000 : 1', 'Độ sáng': '300 cd/m²', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ phủ màu ': 'NTSC 96%  / sRGB 125% / DCI-P3 87%', 'Số lượng màu': '16.7 triệu', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '1920 x 1080', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': 'VGA × 1, HDMI 1.4 × 2, DisplayPort 1.2 × 1', 'Kích thước màn hình': '24 inches', 'Treo tường': '100 x 100 mm', 'Công suất tiêu thụ': '22W', 'Tiện ích': 'Chống chói, Chế độ chơi game, Chống nháy', 'Công nghệ màn hình': ['AMD FreeSync', 'Flicker-Free bảo vệ mắt', 'AOC Game Mode', 'AOC Low Input Lag', 'Tính năng Dial Point', 'AOC Game Color'], 'Kích thước': ['Có chân đế: 322.1 (H) × 539.05 (W) × 47.2 (D) mm', 'Không chân đế: 374.6~504.6 (H) × 539.1 (W) × 227.4 (D) mm'], 'Trọng lượng': ['Có chân đế: 4.25 kg', 'Không chân đế: 2.8 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233617.174.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233652.726.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233623.593.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233635.740.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233646.607.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233702.744.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t233712.694.png']","['Kích thước 24 inch cùng thiết kế siêu mỏng tối ưu không gian làm việc', 'Tốc độ làm mới 165Hz, độ trễ 1ms tạo nên không gian giải trí mượt mà', 'Công nghệ AMD FreeSync hạn chế xé hình, tăng hiệu suất chơi game', 'Tấm nền IPS giúp đem tời hình ảnh sống động cùng màu sắc chân thật', 'Trang bị chế độ Game Mode, Game Color, Dial Point chiến game cực đỉnh']",['Gaming']
Màn hình Gaming AOC G2490VX 24 inch,https://cellphones.com.vn/man-hinh-gaming-aoc-g2490vx-24-inch.html,màn hình,AOC,"{'Tần số quét': '144 Hz', 'Thời gian phản hồi': '1ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản động': '80 Million : 1', 'Độ tương phản tĩnh': '3500 : 1', 'Độ sáng': '300 cd/m²', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ phủ màu ': 'sRGB 126% / DCI-P3 87%', 'Số lượng màu': '16.7 triệu', 'Tấm nền': 'VA', 'Độ phân giải màn hình': '1920 x 1080', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': 'HDMI 1.4 × 1, DisplayPort 1.2 × 1', 'Kích thước màn hình': '24 inches', 'Treo tường': '100 x 100 mm', 'Công suất tiêu thụ': '22W', 'Tiện ích': 'Chống chói, Chế độ chơi game, Chống nháy', 'Công nghệ màn hình': ['AMD FreeSync', 'Flicker-Free bảo vệ mắt', 'AOC Game Mode', 'AOC Low Input Lag', 'Tính năng Dial Point', 'AOC Game Color', 'AOC Shadow Control'], 'Kích thước': ['Có chân đế:  411 (H) × 541.2 (W) × 199.6 (D) mm', 'Không chân đế: 322.9 (H) × 541.2 (W) × 47 (D) mm'], 'Trọng lượng': ['Có chân đế: 3.54 kg', 'Không chân đế: 2.88 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235327.282.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235349.077.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235337.645.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235358.101.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235406.859.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235415.738.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/_/t_i_xu_ng_-_2023-02-15t235422.700.png']","['Kích thước 24 inch cùng thiết kế siêu mỏng tối ưu không gian giải trí', 'Tốc độ 144Hz, độ trễ 1ms tạo nên không gian chơi game mượt mà', 'AMD FreeSync Premium hạn chế xé hình, tăng hiệu suất chơi game', 'Tốc độ phản hồi 1ms giúp mọi chuyển động của bạn luôn mượt mà', 'Chế độ Game Mode, Game Color, Dial Point chiến game cực đỉnh']",['Gaming']
Màn hình Gaming Gigabyte M27Q 2.0 27 inch,https://cellphones.com.vn/man-hinh-gigabyte-m27q-2-0-27-inch.html,màn hình,Gigabyte,"{'Tần số quét': '165 Hz', 'Thời gian phản hồi': '1ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản tĩnh': '1000:1', 'Độ sáng': '350 cd/m2', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ phủ màu ': '95% DCI-P3', 'Số lượng màu': '1.07 tỷ', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '2560 x 1440', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': 'HDMI 2.0 x 2, Displayport 1.2, USB Type-C, USB 3.0 x 2 Downstream,  USB 3.0 Upstream', 'Kích thước màn hình': '27 inches', 'Treo tường': '100 x 100 mm', 'Công suất tiêu thụ': '28W', 'Hệ thống âm thanh': 'Không', 'Tiện ích': 'Chống chói, Chế độ chơi game, Chống nháy', 'Công nghệ màn hình': ['AMD FreeSync Premium', 'HDR400'], 'Kích thước': ['Có chân đế: 615.11 x 535.66 x 193.63 mm', 'Không chân đế: 615.11 x 367.35 x 42.21mm'], 'Trọng lượng': ['Có chân đế: 5.2 kg', 'Không chân đế: 3.5 kg'], 'Loại màn hình': 'Màn hình'}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-6.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-gigabyte-m27q-2-0-27-inch-2.png']","['Màn hình 27 inch cùng độ phân giải 2K 2560x1440 hiển thị sắc nét nội dung', 'Tần số quét 165Hz giúp hiển thị khung hình mượt mà, không bị xé hình', 'Phản xả nhanh trước đối thủ khi chơi game nhờ tốc độ phản hồi nhanh 1ms', 'Công nghệ AMD FreeSync Premium chuyển động mượt mà mọi khung hình']",['Gaming']
Màn hình AOC 24E3H2/74 24 inch,https://cellphones.com.vn/man-hinh-aoc-24e3h2-74-24-inch.html,màn hình,AOC,"{'Tần số quét': '100 Hz', 'Thời gian phản hồi': '4ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản động': '20 Million : 1', 'Độ tương phản tĩnh': '1000 : 1', 'Độ sáng': '250 cd/m²', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ phủ màu ': 'NTSC 87%  / sRGB 99%', 'Số lượng màu': '16.7 triệu', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '1920 x 1080', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': ['2x HDMI 1.4 ', ' 1x Earphone'], 'Kích thước màn hình': '24 inches', 'Nghiêng': '-5° ~ 23°', 'Treo tường': '100 x 100 mm', 'Công suất tiêu thụ': '17W', 'Tiện ích': 'Hạn chế ánh sáng xanh, Chống chói, Chống nháy', 'Công nghệ màn hình': ['Adaptive Sync', 'Flicker-Free giảm nhấp nháy'], 'Kích thước': ['Có chân đế: 409 (H) × 540 (W) × 187.7(D) mm', 'Không chân đế: 326.4 (H) × 540 (W) × 50.7 (D) mm'], 'Trọng lượng': ['Có chân đế: 2.9 kg', 'Không chân đế: 2.5 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_2__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_3__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_4__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_6__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_8__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_7__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_1__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_9__1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-24e3h2-74-24-inch_5__1.png']","['Màn hình có tấm nền IPS kích thước 23.8 inch và độ phân giải Full HD, mang đến hình ảnh rõ nét và sống động với màu sắc chính xác và độ sáng cao từ mọi góc nhìn.', 'Với thời gian phản hồi 4ms và tần số làm mới 100Hz, màn hình này đảm bảo hiệu suất mượt mà và đáp ứng nhanh, giảm thiểu hiện tượng mờ và độ trễ để mang đến trải nghiệm chơi game và giải trí tốt hơn.', 'Với khả năng tái hiện màu sắc 99% sRGB và 87% NTSC, màn hình này cung cấp màu sắc sống động và chân thực, phù hợp cho các chuyên gia thiết kế đồ họa và những người tạo nội dung.', 'Màn hình có khả năng điều chỉnh góc nghiêng và tương thích với tiêu chuẩn gắn VESA, cho phép bạn tùy chỉnh vị trí xem và tạo một không gian làm việc thoải mái và đáng ngồi.']",['Văn phòng']
Màn hình MSI MP251W E2 25 inch 120Hz,https://cellphones.com.vn/man-hinh-msi-mp251w-e2-25-inch-120hz.html,màn hình,MSI,"{'Tần số quét': '120 Hz', 'Thời gian phản hồi': '1ms', 'Tỉ lệ màn hình': '16:9', 'Độ tương phản động': '1500:1', 'Độ sáng': '300 cd/m2', 'Góc nhìn': '178°(H) / 178°(V)', 'Độ phủ màu ': 'sRGB 99%', 'Số lượng màu': '16.7 triệu màu', 'Tấm nền': 'IPS', 'Độ phân giải màn hình': '1920 x 1080 pixels', 'Kiểu màn hình': 'Màn hình phẳng', 'Cổng kết nối': ['1x HDMI (2.0)', ' 1x DP (1.4a)', ' 1x D-Sub (VGA)', ' 1x Headphone-out', ' 1x Line-in'], 'Kích thước màn hình': '24.5 inches', 'Nghiêng': '-5°~20°', 'Treo tường': '100 x 100 mm', 'Hệ thống âm thanh': '2x 2W', 'Tiện ích': 'Chống chói, Chống nháy', 'Công nghệ màn hình': ['HDR Ready', 'Màn hình chống chói'], 'Kích thước': ['Có chân đế: 556.89 x 188.2 x 413.91 mm (Rộng x Sâu x Cao)', ' Không có chân đế: 556.89 x 42.94 x 321.49 mm (Rộng x Sâu x Cao)'], 'Trọng lượng': '2.7 kg / 4.9 kg'}","[{'color': 'default', 'price': 2590000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_50__3_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_51__4_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_52__3_4.png']","['Màn hình kích thước màn hình 25 inch, độ phân giải Full HD (1920 x 1080) để hiển thị hình ảnh sắc nét và chi tiết.', 'Công nghệ IPS mang đến góc nhìn rộng 178 độ, giúp xem màn hình từ nhiều góc độ khác nhau mà không bị méo màu hay mất độ sáng.', 'Tần số quét 120Hz cho phép người dùng trải nghiệm hình ảnh mượt mà, giảm thiểu hiệu ứng mờ ảnh khi xem phim, chơi game.', 'Thời gian phản hồi siêu nhanh 1ms giúp loại bỏ hiện tượng tồn dư ảnh, mang lại trải nghiệm chơi game sống động và chính xác.', 'Thiết kế viền mỏng, đẹp mắt và phù hợp với nhiều không gian làm việc và giải trí khác nhau.']",['Văn phòng']
Màn hình AOC 27E3H2/74 27 inch,https://cellphones.com.vn/man-hinh-aoc-27e3h2-74-27-inch.html,màn hình,AOC,"{'Kích thước thực tế (bao gồm viền)': '27 inches', 'Kiểu màn hình': 'Màn hình phẳng', 'Tấm nền': 'IPS', 'Tỉ lệ màn hình': '16:9', 'Tần số quét': '100 Hz', 'Thời gian phản hồi': '4ms', 'Số lượng màu': '16.7 triệu', 'Độ phủ màu ': 'NTSC 90%  / sRGB 103%', 'Độ sáng': '250 cd/m²', 'Góc nhìn': '178º ngang, 178º dọc', 'Độ tương phản tĩnh': '1000 : 1', 'Độ tương phản động': '20 Million : 1', 'Công nghệ màn hình': ['Adaptive Sync', 'Flicker-Free giảm nhấp nháy'], 'Nghiêng': '-5° ~ 23°', 'Treo tường': '100 x 100 mm', 'Độ phân giải màn hình': '1920 x 1080', 'Cổng kết nối': ['2x HDMI 1.4', '1x Earphone'], 'Tính năng màn hình': 'Hạn chế ánh sáng xanh, Chống chói, Chống nháy', 'Công suất tiêu thụ': '25W', 'Kích thước': ['Có chân đế: 449.1 (H) × 614.7 (W) × 201.3(D) mm', 'Không chân đế: 369.6 (H) × 614.7 (W) × 50.8 (D) mm'], 'Trọng lượng': ['Có chân đế: 4.09 kg', 'Không chân đế: 3.4 kg']}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_2_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_3_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_5_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_9_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_7_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_6_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_4_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch_8_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-aoc-27e3h2-74-27-inch.png']","['Với tấm nền IPS và độ phân giải Full HD, mang đến hình ảnh sắc nét, gam màu rực rỡ và góc nhìn rộng 178°, tạo ra trải nghiệm xem tuyệt vời.', 'Thời gian phản hồi 4ms giúp tránh hiện tượng mờ nhòe trong các cảnh chuyển động nhanh, đảm bảo hình ảnh được hiển thị mượt mà và sắc nét.', 'Màn hình có khả năng điều chỉnh góc nghiêng từ -5° đến 23°, cho phép người dùng tinh chỉnh màn hình sao cho phù hợp với vị trí ngồi và giảm mỏi mắt. Ngoài ra, sản phẩm cũng hỗ trợ treo tường với tiêu chuẩn VESA 100mm × 100mm.', 'Với hai cổng HDMI 1.4, người dùng có thể kết nối màn hình với nhiều thiết bị như máy tính, laptop, console game và nhiều hơn nữa, tạo sự linh hoạt trong sử dụng.', 'Với viền mỏng và kích thước gọn nhẹ, sản phẩm không chỉ mang đến vẻ đẹp hiện đại mà còn tiết kiệm không gian trên bàn làm việc.']",['Văn phòng']
Màn hình Lenovo L27e-30 66BEKAC2VN 27 inch,https://cellphones.com.vn/man-hinh-lenovo-l27e-30-66bekac2vn-27-inch.html,màn hình,Lenovo,"{'Kích thước thực tế (bao gồm viền)': '27 inches', 'Kiểu màn hình': 'Màn hình phẳng', 'Tấm nền': 'IPS', 'Tỉ lệ màn hình': '16:9', 'Tần số quét': '75 Hz', 'Thời gian phản hồi': '4ms', 'Số lượng màu': '16.7 triệu', 'Độ phủ màu ': '72% NTSC', 'Độ sáng': '250 nits', 'Góc nhìn': '178º , 178º', 'Độ tương phản tĩnh': '3000:1', 'Độ tương phản động': '3 triệu : 1', 'Công nghệ màn hình': ['AMD FreeSync', 'Eye Comfort'], 'Treo tường': '100 x 100 mm', 'Độ phân giải màn hình': '1920 x 1080', 'Cổng kết nối': 'HDMI x 1.4, VGA', 'Tính năng màn hình': 'Hạn chế ánh sáng xanh', 'Công suất tiêu thụ': '18W', 'Kích thước': '475.8 x 612.5 x 174.9 mm', 'Trọng lượng': '4.53 kg'}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_01.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct1_02.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_04.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct1_01.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_02.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_05.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_06.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/l/e/lenovo_l27e_30_ct2_03.png']",[],['Văn phòng']
