name,url,category,brand,specifications,prices
Màn hình Gaming Acer Nitro KG270 X1 27 inch FHD/IPS/200Hz/4ms,https://www.thegioididong.com/man-hinh-may-tinh/acer-nitro-kg270-x1-27-inch-fhd-ips-200hz-4ms,màn hình,Acer,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '200 Hz', 'Thời gian đáp ứng': '4ms (GTG)', 'Công nghệ màn hình': 'Công nghệ chống nháy - Flicker-free', 'Độ phủ màu': '99% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '1000:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Loa tích hợp': 'Có', 'Gắn ARM chuẩn VESA': 'Có', 'Cổng kết nối': '2 x HDMI 2.0', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '21W', 'Kích thước (có chân đế)': 'Ngang 614.9 mm - Cao 465.7 mm - Dày 198.4 mm', 'Khối lượng có chân đế': '3.8 kg', 'Kích thước (không chân đế)': 'Ngang 614.9 mm - Cao 366 mm - Dày 45 mm', 'Khối lượng (không chân đế)': '3.3 kg'}","[{'color': 'default', 'price': 3490000.0}]"
Màn hình MSI PRO MP251 E2 24.5 inch FHD/IPS/120Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp251-e2-24-5-inch-fhd,màn hình,MSI,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '24.5 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '120 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'Adaptive Sync', 'Độ phủ màu': '99% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '300 cd/m2', 'Độ tương phản tĩnh': '1500:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Loa tích hợp': 'Có', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Line-in', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '18W', 'Kích thước (có chân đế)': 'Ngang 556.89 mm - Cao 413.91 mm - Dày 188.2 mm', 'Khối lượng có chân đế': '4.9 kg', 'Kích thước (không chân đế)': 'Ngang 556.89 mm - Cao 321.49 mm - Dày 42.94 mm', 'Khối lượng (không chân đế)': '2.7 kg'}","[{'color': 'default', 'price': 2290000.0}]"
Màn hình MSI PRO MP275 E2 27 inch FHD/IPS/120Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/msi-pro-mp275-e2-27-inch-fhd-ips-120hz-1ms?utm_flashsale=1,màn hình,MSI,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '120 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'Eye-Q Check', 'Độ phủ màu': '116% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '300 cd/m2', 'Độ tương phản tĩnh': '1500:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Loa tích hợp': 'Có', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Line-in', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '21W', 'Kích thước (có chân đế)': 'Ngang 611.9 mm - Cao 447.7 mm - Dày 206.8 mm', 'Khối lượng có chân đế': '3.854 kg', 'Kích thước (không chân đế)': 'Ngang 611.9 mm - Cao 355.3 mm - Dày 40.7 mm', 'Khối lượng (không chân đế)': '3.356 kg'}","[{'color': 'default', 'price': 2790000.0}]"
Màn hình Gaming Xiaomi G27i 27 inch FHD/IPS/165Hz/1ms/FreeSync/HDMI,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-g27i-27-inch-fhd,màn hình,Xiaomi,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '165 Hz', 'Thời gian đáp ứng': '1ms (GTG)', 'Công nghệ màn hình': 'Giảm ánh sáng xanh', 'Độ phủ màu': '99% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '1000:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x DisplayPort', 'Công suất tiêu thụ điện': '36 W', 'Kích thước (có chân đế)': 'Ngang 612.3 mm - Cao 451.7 mm - Dày 170 mm', 'Khối lượng có chân đế': '3.6 kg', 'Kích thước (không chân đế)': 'Ngang 612.3 mm - Cao 361.6 mm - Dày 37.3 mm', 'Khối lượng (không chân đế)': '3 kg'}","[{'color': 'default', 'price': 3090000.0}]"
Màn hình Gaming Asus TUF VG249QE5A 23.8 inch FHD/IPS/146Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/asus-vg249qe5a-23-8-inch-fhd-ips-146hz-1ms,màn hình,Asus,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '23.8 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '146 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'DisplayWidget Center', 'Độ phủ màu': '125% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '300 cd/m2', 'Độ tương phản tĩnh': '1500:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Loa tích hợp': 'Có', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x 3.5 mm mini-jack', 'Năm ra mắt': '2025', 'Công suất tiêu thụ điện': '15W', 'Kích thước (có chân đế)': 'Ngang 541 mm - Cao 394 mm - Dày 174 mm', 'Khối lượng có chân đế': '3.3 kg', 'Kích thước (không chân đế)': 'Ngang 541 mm - Cao 323 mm - Dày 58 mm', 'Khối lượng (không chân đế)': '2.7 kg'}","[{'color': 'default', 'price': 2690000.0}]"
Màn hình Asus VY279HGR 27 inch FHD/IPS/120Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/asus-vy279hgr-27-inch-fhd-ips-120hz-1ms,màn hình,Asus,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '120 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'Shadow Boost', 'Độ phủ màu': 'Hãng không công bố', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '1500:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Jack tai nghe 3.5 mm', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '21W', 'Kích thước (có chân đế)': 'Ngang 612 mm - Cao 435 mm - Dày 202 mm', 'Khối lượng có chân đế': '4.05 kg', 'Kích thước (không chân đế)': 'Ngang 612 mm - Cao 365 mm - Dày 50 mm', 'Khối lượng (không chân đế)': '3.55 kg'}","[{'color': 'default', 'price': 2890000.0}]"
Màn hình Xiaomi A27Qi 27 inch 2K/IPS/100Hz/6ms,https://www.thegioididong.com/man-hinh-may-tinh/xiaomi-a27qi-27-inch-2k-ips-100hz-6ms,màn hình,Xiaomi,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'QHD (2560 x 1440)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Thời gian đáp ứng': '6ms (GTG)', 'Công nghệ màn hình': 'Giảm ánh sáng xanh', 'Độ phủ màu': '100% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '1000:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Audio Out', 'Năm ra mắt': '2025', 'Kích thước (có chân đế)': 'Ngang 612.5 mm - Cao 453 mm - Dày 170 mm', 'Khối lượng có chân đế': '4.2 kg', 'Kích thước (không chân đế)': 'Ngang 612.5 mm - Cao 362 mm - Dày 42 mm', 'Khối lượng (không chân đế)': '3.5 kg'}","[{'color': 'default', 'price': 3690000.0}]"
Màn hình LG 27MR400-B.ATVQ 27 inch FHD/IPS/100Hz/5ms,https://www.thegioididong.com/man-hinh-may-tinh/lg-27mr400-b-atvq-27inch-fhd-ips-100hz-5ms,màn hình,LG,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Thời gian đáp ứng': '5ms (GTG)', 'Công nghệ màn hình': 'Super Resolution+', 'Độ phủ màu': '99% sRGB', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '1300:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Headphone out: 3-Pole (Sound only)', 'Năm ra mắt': '2023', 'Công suất tiêu thụ điện': '24W', 'Kích thước (có chân đế)': 'Ngang 611.7 mm - Cao 456.1 mm - Dày 200 mm', 'Khối lượng có chân đế': '3.84 kg', 'Kích thước (không chân đế)': 'Ngang 611.7 mm - Cao 362.3 mm - Dày 50.5 mm', 'Khối lượng (không chân đế)': '3.26 kg'}","[{'color': 'default', 'price': 2590000.0}]"
Màn hình Viewsonic VA2732A-H 27 inch FHD/IPS/120Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-va2732a-h-27-inch-fhd-ips-120hz-1ms?utm_flashsale=1,màn hình,Viewsonic,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '27 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Đang cập nhật', 'Tấm nền': 'IPS', 'Tần số quét': '120 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'Eye Protech+', 'Độ phủ màu': '77% NTSC', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '50.000.000:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Jack tai nghe 3.5 mm', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '26W', 'Kích thước (có chân đế)': 'Ngang 615 mm - Cao 458.8 mm - Dày 225 mm', 'Khối lượng có chân đế': '4.1 kg', 'Kích thước (không chân đế)': 'Ngang 615 mm - Cao 363.8 mm - Dày 46 mm', 'Khối lượng (không chân đế)': '3.6 kg'}","[{'color': 'default', 'price': 2590000.0}]"
Màn hình Viewsonic VA2432A-H 23.8 inch FHD/IPS/120Hz/1ms,https://www.thegioididong.com/man-hinh-may-tinh/viewsonic-va2432a-h-23-8-inch-fhd-ips-120hz-1ms?utm_flashsale=1,màn hình,Viewsonic,"{'Loại màn hình': 'Phẳng', 'Kích thước màn hình': '23.8 inch', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Màn hình cảm ứng': 'Không cảm ứng', 'Tấm nền': 'IPS', 'Tần số quét': '120 Hz', 'Thời gian đáp ứng': '1ms (MPRT)', 'Công nghệ màn hình': 'Công nghệ chống nháy - Flicker-free', 'Độ phủ màu': '75% NTSC', 'Số lượng màu': '16.7 triệu màu', 'Độ sáng': '250 cd/m2', 'Độ tương phản tĩnh': '50.000.000:1', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Gắn ARM chuẩn VESA': 'Có', 'Tiện ích': 'Gập màn hình lên xuống', 'Cổng kết nối': '1 x Jack tai nghe 3.5 mm', 'Năm ra mắt': '2024', 'Công suất tiêu thụ điện': '22W', 'Kích thước (có chân đế)': 'Ngang 540 mm - Cao 406 mm - Dày 185 mm', 'Khối lượng có chân đế': '2.7 kg', 'Kích thước (không chân đế)': 'Ngang 540 mm - Cao 322 mm - Dày 36 mm', 'Khối lượng (không chân đế)': '2.4 kg'}","[{'color': 'default', 'price': 2190000.0}]"
