name,url,category,brand,specifications,prices
HONOR Pad X8a WiFi 4GB/128GB,https://www.thegioididong.com/may-tinh-bang/honor-pad-x8a,máy tính bảng,HONOR,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '5 MP', 'Màn hình rộng': '11"" - Tần số quét 90 Hz', 'Hệ điều hành': 'Android 14', 'Chip xử lý (CPU)': 'Snapdragon 680 8 nhân', 'Tốc độ CPU': '2.4 GHz', 'Chip đồ hoạ (GPU)': 'Adreno 610', 'RAM': '4 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '99 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'FullHD 1080p@30fps', 'Tính năng': 'Xóa phông', 'Wifi': 'Wi-Fi 802.11 a/b/g/n/ac', 'GPS': 'Có', 'Bluetooth': 'v5.1', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Kết nối khác': 'OTG', 'Tính năng đặc biệt': 'Đa cửa sổ', 'Dung lượng pin': '8300 mAh', 'Loại pin': 'Li-Ion', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '10 W', 'Sạc kèm theo máy': '10 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 256.91 mm - Ngang 168.46 mm - Dày 7.25 mm - Nặng 495 g', 'Thời điểm ra mắt': '12/2024', 'Hãng': 'HONOR. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 4990000.0}]"
Lenovo Tab Plus WiFi 8GB/256GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-plus-wifi-8gb-256gb,máy tính bảng,Lenovo,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '8 MP', 'Màn hình rộng': '11.5"" - Tần số quét 90 Hz', 'Hệ điều hành': 'Android 14', 'Chip xử lý (CPU)': 'MediaTek Helio G99', 'Tốc độ CPU': '2 nhân 2.2 GHz & 6 nhân 2 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G57 MC2', 'RAM': '8 GB', 'Dung lượng lưu trữ': '256 GB', 'Dung lượng còn lại (khả dụng) khoảng': '235 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'FullHD 1080p@30fps', 'Tính năng': 'Tự động lấy nét (AF)', 'Wifi': 'Wi-Fi Direct', 'GPS': 'GPS', 'Bluetooth': 'v5.2', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Kháng nước, bụi': 'IP52', 'Dung lượng pin': '8600 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '45 W', 'Sạc kèm theo máy': '45 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 268.3 mm - Ngang 174.25 mm - Dày 7.77-13.58 mm - Nặng 650 g', 'Thời điểm ra mắt': '07/2024', 'Hãng': 'Lenovo. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 7990000.0}]"
Samsung Galaxy Tab A9+ 5G 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-5g,máy tính bảng,Samsung,"{'Công nghệ màn hình': 'TFT LCD', 'Độ phân giải': '5 MP', 'Màn hình rộng': '11"" - Tần số quét 90 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'Snapdragon 695', 'Tốc độ CPU': '2.2 GHz', 'Chip đồ hoạ (GPU)': 'Adreno 619', 'RAM': '4 GB', 'Dung lượng lưu trữ': '64 GB', 'Dung lượng còn lại (khả dụng) khoảng': '45 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'HD 720p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Mạng di động': '5G', 'SIM': '1 Nano SIM', 'Thực hiện cuộc gọi': 'Có nghe gọi', 'Wifi': 'Wi-Fi Direct', 'GPS': 'QZSS', 'Bluetooth': 'v5.1', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Ứng dụng kép (Dual Messenger)', 'Ghi âm': 'Có', 'Dung lượng pin': '7040 mAh', 'Loại pin': 'Li-Ion', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '15 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 257.1 mm - Ngang 168.7 mm - Dày 6.9 mm - Nặng 491 g', 'Thời điểm ra mắt': '10/2023', 'Hãng': 'Samsung. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 7490000.0}, {'color': 'Xanh dương đậm', 'price': 7490000.0}, {'color': 'Bạc', 'price': 7490000.0}]"
iPad Pro M4 11 inch WiFi 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-256gb,máy tính bảng,iPad (Apple),"{'Công nghệ màn hình': 'Ultra Retina XDR', 'Độ phân giải': '12 MP', 'Màn hình rộng': '11"" - Tần số quét 120 Hz', 'Hệ điều hành': 'iPadOS 17', 'Chip xử lý (CPU)': 'Apple M4 9 nhân', 'Tốc độ CPU': 'Hãng không công bố', 'Chip đồ hoạ (GPU)': 'Apple GPU 10 nhân', 'RAM': '8 GB', 'Dung lượng lưu trữ': '256 GB', 'Dung lượng còn lại (khả dụng) khoảng': '241 GB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Thực hiện cuộc gọi': 'Nghe gọi qua FaceTime', 'Wifi': 'Wi-Fi 6E', 'GPS': 'iBeacon', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Dung lượng pin': '31.29 Wh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '20 W', 'Sạc kèm theo máy': '20 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 249.7 mm - Ngang 177.5 mm - Dày 5.3 mm - Nặng 444 g', 'Thời điểm ra mắt': '05/2024', 'Hãng': 'iPad (Apple). Xem thông tin hãng'}","[{'color': 'Đen', 'price': 24990000.0}]"
Xiaomi Redmi Pad SE 8.7 4G 4GB/128GB,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-4g-4gb-128gb,máy tính bảng,Xiaomi,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '5 MP', 'Màn hình rộng': '8.7"" - Tần số quét 90 Hz', 'Hệ điều hành': 'Android 14', 'Chip xử lý (CPU)': 'MediaTek Helio G85 8 nhân', 'Tốc độ CPU': '2 nhân 2.0 GHz & 6 nhân 1.8 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G52 MC2', 'RAM': '4 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '109 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 2 TB', 'Quay phim': 'HD 720p@30fps', 'Tính năng': 'Quay video HD', 'Mạng di động': 'Hỗ trợ 4G', 'SIM': '2 Nano SIM', 'Thực hiện cuộc gọi': 'Có nghe gọi', 'Wifi': 'Wi-Fi 802.11 a/b/g/n/ac', 'GPS': 'GPS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Radio': 'Có', 'Dung lượng pin': '6650 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '18 W', 'Sạc kèm theo máy': '10 W', 'Chất liệu': 'Nhựa nguyên khối', 'Kích thước, khối lượng': 'Dài 211.58 mm - Ngang 125.48 mm - Dày 8.8 mm - Nặng 375 g', 'Thời điểm ra mắt': '08/2024', 'Hãng': 'Xiaomi. Xem thông tin hãng'}","[{'color': 'Xanh lá', 'price': 4990000.0}, {'color': 'Xanh Dương', 'price': 4990000.0}, {'color': 'Xám', 'price': 4990000.0}]"
Xiaomi Redmi Pad SE 8.7 WiFi 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-64gb,máy tính bảng,Xiaomi,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '5 MP', 'Màn hình rộng': '8.7"" - Tần số quét 90 Hz', 'Hệ điều hành': 'Android 14', 'Chip xử lý (CPU)': 'MediaTek Helio G85 8 nhân', 'Tốc độ CPU': '2 nhân 2.0 GHz & 6 nhân 1.8 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G52 MC2', 'RAM': '4 GB', 'Dung lượng lưu trữ': '64 GB', 'Dung lượng còn lại (khả dụng) khoảng': '45 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 2 TB', 'Quay phim': 'HD 720p@30fps', 'Tính năng': 'Quay video HD', 'Wifi': 'Wi-Fi 802.11 a/b/g/n/ac', 'GPS': 'GPS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Radio': 'Có', 'Dung lượng pin': '6650 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '18 W', 'Sạc kèm theo máy': '10 W', 'Chất liệu': 'Nhựa nguyên khối', 'Kích thước, khối lượng': 'Dài 211.58 mm - Ngang 125.48 mm - Dày 8.8 mm - Nặng 375 g', 'Thời điểm ra mắt': '08/2024', 'Hãng': 'Xiaomi. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 3490000.0}, {'color': 'Xanh Dương', 'price': 3490000.0}, {'color': 'Xanh lá', 'price': 3490000.0}]"
OPPO Pad 3 Pro 12GB/256GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-3-pro,máy tính bảng,OPPO,"{'Công nghệ màn hình': 'LTPS LCD', 'Độ phân giải': '8 MP', 'Màn hình rộng': '12.1"" - Tần số quét 144 Hz', 'Hệ điều hành': 'Android 14', 'Chip xử lý (CPU)': 'Snapdragon 8 Gen 3 8 nhân', 'Tốc độ CPU': '3.4 GHz', 'Chip đồ hoạ (GPU)': 'Adreno 750', 'RAM': '12 GB', 'Dung lượng lưu trữ': '256 GB', 'Dung lượng còn lại (khả dụng) khoảng': '230 GB', 'Quay phim': 'HD 720p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Wifi': 'Wi-Fi 802.11 a/b/g/n', 'Bluetooth': 'v5.4', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Kết nối khác': 'OTG', 'Tính năng đặc biệt': 'Âm thanh Hi-Res Audio', 'Kháng nước, bụi': 'IPX2', 'Dung lượng pin': '9510 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'SUPERVOOC', 'Hỗ trợ sạc tối đa': '67 W', 'Chất liệu': 'Kim loại nguyên khối', 'Kích thước, khối lượng': 'Dài 268.66 mm - Ngang 195.06 mm - Dày 6.49 mm - Nặng 586 g', 'Thời điểm ra mắt': '12/2024', 'Hãng': 'OPPO. Xem thông tin hãng'}","[{'color': 'Xanh', 'price': 15990000.0}]"
TCL Tab 10 Gen 2 4G 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10-gen-2,máy tính bảng,TCL,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '5 MP', 'Màn hình rộng': '10.36"" - Tần số quét 60 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'MediaTek MT8768', 'Tốc độ CPU': '4 nhân 2 GHz & 4 nhân 1.5 GHz', 'Chip đồ hoạ (GPU)': 'IMG PowerVR GE8320', 'RAM': '4 GB', 'Dung lượng lưu trữ': '64 GB', 'Dung lượng còn lại (khả dụng) khoảng': '40 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'FullHD 1080p@30fps', 'Tính năng': 'Quay video Full HD', 'Mạng di động': 'Hỗ trợ 4G', 'SIM': '1 Nano SIM', 'Thực hiện cuộc gọi': 'Có nghe gọi', 'Wifi': 'Wi-Fi Direct', 'Bluetooth': 'v5.0', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Tính năng đặc biệt': 'Ứng dụng kép (Nhân bản ứng dụng)', 'Radio': 'Có', 'Dung lượng pin': '6000 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '10 W', 'Sạc kèm theo máy': '10 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 244.94 mm - Ngang 154.7 mm - Dày 7.35 mm - Nặng 425 g', 'Thời điểm ra mắt': '08/2023'}","[{'color': 'Xám', 'price': 3790000.0}]"
iPad 10 5G 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-10-wifi-cellular-256gb,máy tính bảng,iPad (Apple),"{'Công nghệ màn hình': 'Retina IPS LCD', 'Độ phân giải': '12 MP', 'Màn hình rộng': '10.9"" - Tần số quét 60 Hz', 'Hệ điều hành': 'iPadOS 17', 'Chip xử lý (CPU)': 'Apple A14 Bionic', 'Tốc độ CPU': '2 nhân 3.1 GHz & 4 nhân 1.8 GHz', 'Chip đồ hoạ (GPU)': 'Apple GPU 4 nhân', 'RAM': '4 GB', 'Dung lượng lưu trữ': '256 GB', 'Dung lượng còn lại (khả dụng) khoảng': '241 GB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Mạng di động': '5G', 'SIM': '1 Nano SIM hoặc 1 eSIM', 'Thực hiện cuộc gọi': 'Nghe gọi qua FaceTime', 'Wifi': 'Wi-Fi hotspot', 'GPS': 'iBeacon', 'Bluetooth': 'v5.2', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Dung lượng pin': '28.6 Wh (~ 7587 mAh)', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '20 W', 'Sạc kèm theo máy': '20 W', 'Chất liệu': 'Khung & Mặt lưng kim loại', 'Kích thước, khối lượng': 'Dài 248.6 mm - Ngang 179.5 mm - Dày 7 mm - Nặng 481 g', 'Thời điểm ra mắt': '10/2022', 'Hãng': 'iPad (Apple). Xem thông tin hãng'}","[{'color': 'Vàng', 'price': 15490000.0}, {'color': 'Hồng', 'price': 15490000.0}]"
iPad Pro M4 13 inch WiFi 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-256gb,máy tính bảng,iPad (Apple),"{'Công nghệ màn hình': 'Ultra Retina XDR', 'Độ phân giải': '12 MP', 'Màn hình rộng': '13"" - Tần số quét 120 Hz', 'Hệ điều hành': 'iPadOS 17', 'Chip xử lý (CPU)': 'Apple M4 9 nhân', 'Tốc độ CPU': 'Hãng không công bố', 'Chip đồ hoạ (GPU)': 'Apple GPU 10 nhân', 'RAM': '8 GB', 'Dung lượng lưu trữ': '256 GB', 'Dung lượng còn lại (khả dụng) khoảng': '241 GB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Thực hiện cuộc gọi': 'Nghe gọi qua FaceTime', 'Wifi': 'Wi-Fi 6E', 'GPS': 'iBeacon', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Dung lượng pin': '38.99 Wh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '20 W', 'Sạc kèm theo máy': '20 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 281.6 mm - Ngang 215.5 mm - Dày 5.1 mm - Nặng 579 g', 'Thời điểm ra mắt': '05/2024', 'Hãng': 'iPad (Apple). Xem thông tin hãng'}","[{'color': 'Bạc', 'price': 33990000.0}, {'color': 'Đen', 'price': 33990000.0}]"
Samsung Galaxy Tab A9 4G 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,máy tính bảng,Samsung,"{'Công nghệ màn hình': 'TFT LCD', 'Độ phân giải': '2 MP', 'Màn hình rộng': '8.7"" - Tần số quét 60 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'MediaTek Helio G99', 'Tốc độ CPU': '2.2 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G57 MC2', 'RAM': '4 GB', 'Dung lượng lưu trữ': '64 GB', 'Dung lượng còn lại (khả dụng) khoảng': '45 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'HD 720p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Mạng di động': 'Hỗ trợ 4G', 'SIM': '1 Nano SIM', 'Thực hiện cuộc gọi': 'Có nghe gọi', 'Wifi': 'Wi-Fi Direct', 'GPS': 'QZSS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Ứng dụng kép (Dual Messenger)', 'Ghi âm': 'Có', 'Dung lượng pin': '5100 mAh', 'Loại pin': 'Li-Ion', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '15 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 211 mm - Ngang 124.7 mm - Dày 8 mm - Nặng 333 g', 'Thời điểm ra mắt': '10/2023', 'Hãng': 'Samsung. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 5490000.0}, {'color': 'Bạc', 'price': 5490000.0}, {'color': 'Xanh dương đậm', 'price': 5490000.0}]"
Samsung Galaxy Tab S9 WiFi 8GB/128GB,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9,máy tính bảng,Samsung,"{'Công nghệ màn hình': 'Dynamic AMOLED 2X', 'Độ phân giải': '12 MP', 'Màn hình rộng': '11"" - Tần số quét 120 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'Snapdragon 8 Gen 2 for Galaxy', 'Tốc độ CPU': '1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz', 'Chip đồ hoạ (GPU)': 'Adreno 740', 'RAM': '8 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '99.9 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Wifi': 'Wi-Fi Direct', 'GPS': 'QZSS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Tính năng đặc biệt': 'Ứng dụng kép (Dual Messenger)', 'Kháng nước, bụi': 'IP68', 'Ghi âm': 'Có', 'Radio': 'Có', 'Dung lượng pin': '8400 mAh', 'Loại pin': 'Li-Ion', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '45 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 254.3 mm - Ngang 165.8 mm - Dày 5.9 mm - Nặng 498 g', 'Thời điểm ra mắt': '07/2023', 'Hãng': 'Samsung. Xem thông tin hãng'}","[{'color': 'Kem', 'price': 14990000.0}, {'color': 'Xám', 'price': 14990000.0}]"
TCL Tab 11 WiFi 4GB/128GB,https://www.thegioididong.com/may-tinh-bang/tcl-tab-11,máy tính bảng,TCL,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '8 MP', 'Màn hình rộng': '10.95"" - Tần số quét 60 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'Helio P60T', 'Tốc độ CPU': '2 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G72 MP3', 'RAM': '4 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '113 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': 'SD 480p@30fps', 'Tính năng': 'Quay video SD (480p@30fps)', 'Wifi': 'Wi-Fi Direct', 'GPS': 'GPS', 'Bluetooth': 'v5.0', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': 'Type-C', 'Tính năng đặc biệt': 'Ứng dụng kép (Nhân bản ứng dụng)', 'Radio': 'Có', 'Dung lượng pin': '8000 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc ngược', 'Hỗ trợ sạc tối đa': '18 W', 'Sạc kèm theo máy': '18 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 257 mm - Ngang 161.6 mm - Dày 6.9 mm - Nặng 462 g', 'Thời điểm ra mắt': '08/2023'}","[{'color': 'Xám', 'price': 4290000.0}, {'color': 'Tím', 'price': 4290000.0}]"
Samsung Galaxy Tab S9 5G 8GB/128GB,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-5g-128gb,máy tính bảng,Samsung,"{'Công nghệ màn hình': 'Dynamic AMOLED 2X', 'Độ phân giải': '12 MP', 'Màn hình rộng': '11"" - Tần số quét 120 Hz', 'Hệ điều hành': 'Android 13', 'Chip xử lý (CPU)': 'Snapdragon 8 Gen 2 for Galaxy', 'Tốc độ CPU': '1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz', 'Chip đồ hoạ (GPU)': 'Adreno 740', 'RAM': '8 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '99.9 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 1 TB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Mạng di động': '5G', 'SIM': '1 Nano SIM & 1 eSIM', 'Thực hiện cuộc gọi': 'Có nghe gọi', 'Wifi': 'Wi-Fi Direct', 'GPS': 'QZSS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Tính năng đặc biệt': 'Ứng dụng kép (Dual Messenger)', 'Kháng nước, bụi': 'IP68', 'Ghi âm': 'Có', 'Radio': 'Có', 'Dung lượng pin': '8400 mAh', 'Loại pin': 'Li-Ion', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '45 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 254.3 mm - Ngang 165.8 mm - Dày 5.9 mm - Nặng 500 g', 'Thời điểm ra mắt': '07/2023', 'Hãng': 'Samsung. Xem thông tin hãng'}","[{'color': 'Xám', 'price': 15990000.0}]"
Lenovo Tab M9 WiFi 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m9-wifi-4gb-64gb,máy tính bảng,Lenovo,"{'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '2 MP', 'Màn hình rộng': '9"" - Tần số quét 60 Hz', 'Hệ điều hành': 'Android 12', 'Chip xử lý (CPU)': 'MediaTek Helio G80', 'Tốc độ CPU': '2 GHz', 'Chip đồ hoạ (GPU)': 'Mali-G52 MC2', 'RAM': '4 GB', 'Dung lượng lưu trữ': '64 GB', 'Dung lượng còn lại (khả dụng) khoảng': '49 GB', 'Thẻ nhớ ngoài': 'Micro SD, hỗ trợ tối đa 128 GB', 'Quay phim': 'FullHD 1080p@30fps', 'Tính năng': 'Xóa phông', 'Wifi': 'Wi-Fi Direct', 'GPS': 'GPS', 'Bluetooth': 'v5.1', 'Cổng kết nối/sạc': 'Type-C', 'Jack tai nghe': '3.5 mm', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Dung lượng pin': '5100 mAh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Tiết kiệm pin', 'Hỗ trợ sạc tối đa': '10 W', 'Sạc kèm theo máy': '10 W', 'Chất liệu': 'Khung & Mặt lưng kim loại', 'Kích thước, khối lượng': 'Dài 214.43 mm - Ngang 136.76 mm - Dày 7.9 mm - Nặng 344 g', 'Thời điểm ra mắt': '05/2023', 'Hãng': 'Lenovo. Xem thông tin hãng'}","[{'color': 'Xanh', 'price': 3790000.0}]"
iPad mini 7 WiFi 128GB,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi,máy tính bảng,iPad (Apple),"{'Công nghệ màn hình': 'LED-backlit IPS LCD', 'Độ phân giải': '12 MP', 'Màn hình rộng': '8.3"" - Tần số quét Hãng không công bố', 'Hệ điều hành': 'iPadOS 18', 'Chip xử lý (CPU)': 'Apple A17 Pro 6 nhân', 'Tốc độ CPU': '3.78 GHz', 'Chip đồ hoạ (GPU)': 'Apple GPU 5 nhân', 'RAM': '8 GB', 'Dung lượng lưu trữ': '128 GB', 'Dung lượng còn lại (khả dụng) khoảng': '113 GB', 'Quay phim': '4K 2160p@30fps', 'Tính năng': 'Trôi nhanh thời gian (Time Lapse)', 'Thực hiện cuộc gọi': 'Nghe gọi qua FaceTime', 'Wifi': 'Wi-Fi 6E', 'GPS': 'GPS', 'Bluetooth': 'v5.3', 'Cổng kết nối/sạc': 'Type-C', 'Tính năng đặc biệt': 'Âm thanh Dolby Atmos', 'Ghi âm': 'Có', 'Dung lượng pin': '19.3 Wh', 'Loại pin': 'Li-Po', 'Công nghệ pin': 'Sạc pin nhanh', 'Hỗ trợ sạc tối đa': '20 W', 'Sạc kèm theo máy': '20 W', 'Chất liệu': 'Nhôm nguyên khối', 'Kích thước, khối lượng': 'Dài 195.4 mm - Ngang 134.8 mm - Dày 6.3 mm - Nặng 293 g', 'Thời điểm ra mắt': '10/2024', 'Hãng': 'iPad (Apple). Xem thông tin hãng'}","[{'color': 'Tím', 'price': 11790000.0}, {'color': 'Trắng Starlight', 'price': 11790000.0}, {'color': 'Xanh Dương', 'price': 11790000.0}, {'color': 'Đen - Xám', 'price': 11790000.0}]"
